"GeneID" "Length"
"20919" "Bra020986" 459
"20920" "Bra020987" 165
"20921" "Bra020988" 1050
"20922" "Bra020989" 966
"20923" "Bra020990" 267
"20924" "Bra020991" 1206
"20925" "Bra020992" 1281
"20926" "Bra020993" 1296
"20927" "Bra020994" 1143
"20928" "Bra020995" 360
"20929" "Bra020996" 1467
"20930" "Bra020997" 864
"20931" "Bra020998" 2325
"20932" "Bra020999" 2256
"20933" "Bra021000" 582
"20934" "Bra021001" 516
"20935" "Bra021002" 1887
"20936" "Bra021003" 1305
"20937" "Bra021004" 1716
"20938" "Bra021005" 1149
"20939" "Bra021006" 261
"20940" "Bra021007" 240
"20941" "Bra021008" 294
"20942" "Bra021009" 654
"20943" "Bra021010" 645
"20944" "Bra021011" 339
"20945" "Bra021012" 2139
"20946" "Bra021013" 321
"20947" "Bra021014" 183
"20948" "Bra021015" 414
"20949" "Bra021016" 786
"20950" "Bra021017" 3063
"20951" "Bra021018" 1197
"20952" "Bra021019" 153
"20953" "Bra021020" 954
"20954" "Bra021021" 399
"20955" "Bra021022" 1866
"20956" "Bra021023" 402
"20957" "Bra021024" 879
"20958" "Bra021025" 672
"20959" "Bra021026" 705
"20960" "Bra021027" 1233
"20961" "Bra021028" 792
"20962" "Bra021029" 675
"20963" "Bra021030" 225
"20964" "Bra021031" 1929
"20965" "Bra021032" 474
"20966" "Bra021033" 1062
"20967" "Bra021034" 1137
"20968" "Bra021035" 2205
"20969" "Bra021036" 1425
"20970" "Bra021037" 714
"20971" "Bra021038" 540
"20972" "Bra021039" 1191
"20973" "Bra021040" 729
"20974" "Bra021041" 1527
"20975" "Bra021042" 669
"20976" "Bra021043" 1611
"20977" "Bra021044" 1104
"20978" "Bra021045" 876
"20979" "Bra021046" 969
"20980" "Bra021047" 546
"20981" "Bra021048" 765
"20982" "Bra021049" 846
"20983" "Bra021050" 411
"20984" "Bra021051" 1335
"20985" "Bra021052" 2379
"20986" "Bra021053" 1461
"20987" "Bra021054" 3123
"20988" "Bra021055" 348
"20989" "Bra021056" 672
"20990" "Bra021057" 1578
"20991" "Bra021058" 3816
"20992" "Bra021059" 1689
"20993" "Bra021060" 444
"20994" "Bra021061" 456
"20995" "Bra021062" 1179
"20996" "Bra021063" 1593
"20997" "Bra021064" 1566
"20998" "Bra021065" 633
"20999" "Bra021066" 1473
"21000" "Bra021067" 12591
"21001" "Bra021068" 174
"21002" "Bra021069" 1350
"21003" "Bra021070" 204
"21004" "Bra021071" 564
"21005" "Bra021072" 732
"21006" "Bra021073" 1863
"21007" "Bra021074" 393
"21008" "Bra021075" 747
"21009" "Bra021076" 297
"21010" "Bra021077" 1029
"21011" "Bra021078" 1278
"21012" "Bra021079" 2334
"21013" "Bra021080" 1293
"21014" "Bra021081" 936
"21015" "Bra021082" 1641
"21016" "Bra021083" 1803
"21017" "Bra021084" 1521
"21018" "Bra021085" 261
"21019" "Bra021086" 1461
"21020" "Bra021087" 1197
"21021" "Bra021088" 195
"21022" "Bra021089" 693
"21023" "Bra021090" 1485
"21024" "Bra021091" 912
"21025" "Bra021092" 408
"21026" "Bra021093" 315
"21027" "Bra021094" 531
"21028" "Bra021095" 210
"21029" "Bra021096" 651
"21030" "Bra021097" 438
"21031" "Bra021098" 315
"21032" "Bra021099" 1290
"21033" "Bra021100" 2343
"21034" "Bra021101" 831
"21035" "Bra021102" 507
"21036" "Bra021103" 435
"21037" "Bra021104" 237
"21038" "Bra021105" 1794
"21039" "Bra021106" 276
"21040" "Bra021107" 624
"21041" "Bra021108" 1431
"21042" "Bra021109" 2469
"21043" "Bra021110" 762
"21044" "Bra021111" 966
"21045" "Bra021112" 720
"21046" "Bra021113" 954
"21047" "Bra021114" 1077
"21048" "Bra021115" 1296
"21049" "Bra021116" 306
"21050" "Bra021117" 594
"21051" "Bra021118" 984
"21052" "Bra021119" 975
"21053" "Bra021120" 384
"21054" "Bra021121" 2043
"21055" "Bra021122" 987
"21056" "Bra021123" 528
"21057" "Bra021124" 768
"21058" "Bra021125" 504
"21059" "Bra021126" 681
"21060" "Bra021127" 501
"21061" "Bra021128" 750
"21062" "Bra021129" 195
"21063" "Bra021130" 1230
"21064" "Bra021131" 543
"21065" "Bra021132" 2439
"21066" "Bra021133" 429
"21067" "Bra021134" 207
"21068" "Bra021135" 336
"21069" "Bra021136" 744
"21070" "Bra021137" 1161
"21071" "Bra021138" 870
"21072" "Bra021139" 792
"21073" "Bra021140" 798
"21074" "Bra021141" 501
"21075" "Bra021142" 3402
"21076" "Bra021143" 1026
"21077" "Bra021144" 423
"21078" "Bra021145" 2112
"21079" "Bra021146" 1929
"21080" "Bra021147" 474
"21081" "Bra021148" 2271
"21082" "Bra021149" 1329
"21083" "Bra021150" 2988
"21084" "Bra021151" 453
"21085" "Bra021152" 1869
"21086" "Bra021153" 1236
"21087" "Bra021154" 1122
"21088" "Bra021155" 1116
"21089" "Bra021156" 438
"21090" "Bra021157" 915
"21091" "Bra021158" 2037
"21092" "Bra021159" 537
"21093" "Bra021160" 909
"21094" "Bra021161" 402
"21095" "Bra021162" 1305
"21096" "Bra021163" 438
"21097" "Bra021164" 978
"21098" "Bra021165" 981
"21099" "Bra021166" 1632
"21100" "Bra021167" 477
"21101" "Bra021168" 2616
"21102" "Bra021169" 1290
"21103" "Bra021170" 1761
"21104" "Bra021171" 633
"21105" "Bra021172" 615
"21106" "Bra021173" 4242
"21107" "Bra021174" 192
"21108" "Bra021175" 780
"21109" "Bra021176" 1404
"21110" "Bra021177" 897
"21111" "Bra021178" 564
"21112" "Bra021179" 1359
"21113" "Bra021180" 276
"21114" "Bra021181" 1170
"21115" "Bra021182" 1794
"21116" "Bra021183" 234
"21117" "Bra021184" 810
"21118" "Bra021185" 1008
"21119" "Bra021186" 2367
"21120" "Bra021187" 507
"21121" "Bra021188" 1494
"21122" "Bra021189" 579
"21123" "Bra021190" 696
"21124" "Bra021191" 678
"21125" "Bra021192" 1515
"21126" "Bra021193" 453
"21127" "Bra021194" 438
"21128" "Bra021195" 819
"21129" "Bra021196" 756
"21130" "Bra021197" 1998
"21131" "Bra021198" 1896
"21132" "Bra021199" 1395
"21133" "Bra021200" 732
"21134" "Bra021201" 285
"21135" "Bra021202" 1056
"21136" "Bra021203" 3768
"21137" "Bra021204" 381
"21138" "Bra021205" 1890
"21139" "Bra021206" 468
"21140" "Bra021207" 240
"21141" "Bra021208" 2004
"21142" "Bra021209" 516
"21143" "Bra021210" 1959
"21144" "Bra021211" 561
"21145" "Bra021212" 1047
"21146" "Bra021213" 927
"21147" "Bra021214" 492
"21148" "Bra021215" 2016
"21149" "Bra021216" 1041
"21150" "Bra021217" 438
"21151" "Bra021218" 1137
"21152" "Bra021219" 645
"21153" "Bra021220" 465
"21154" "Bra021221" 297
"21155" "Bra021222" 510
"21156" "Bra021223" 642
"21157" "Bra021224" 615
"21158" "Bra021225" 552
"21159" "Bra021226" 438
"21160" "Bra021227" 492
"21161" "Bra021228" 579
"21162" "Bra021229" 921
"21163" "Bra021230" 1425
"21164" "Bra021231" 3096
"21165" "Bra021232" 324
"21166" "Bra021233" 531
"21167" "Bra021234" 300
"21168" "Bra021235" 384
"21169" "Bra021236" 1428
"21170" "Bra021237" 1248
"21171" "Bra021238" 276
"21172" "Bra021239" 1755
"21173" "Bra021240" 726
"21174" "Bra021241" 1182
"21175" "Bra021242" 1095
"21176" "Bra021243" 507
"21177" "Bra021244" 354
"21178" "Bra021245" 1410
"21179" "Bra021246" 1119
"21180" "Bra021247" 150
"21181" "Bra021248" 816
"21182" "Bra021249" 543
"21183" "Bra021250" 2733
"21184" "Bra021251" 336
"21185" "Bra021252" 378
"21186" "Bra021253" 3393
"21187" "Bra021254" 936
"21188" "Bra021255" 780
"21189" "Bra021256" 249
"21190" "Bra021257" 219
"21191" "Bra021258" 441
"21192" "Bra021259" 1680
"21193" "Bra021260" 411
"21194" "Bra021261" 1083
"21195" "Bra021262" 2145
"21196" "Bra021263" 825
"21197" "Bra021264" 411
"21198" "Bra021265" 2232
"21199" "Bra021266" 2283
"21200" "Bra021267" 204
"21201" "Bra021268" 1137
"21202" "Bra021269" 267
"21203" "Bra021270" 645
"21204" "Bra021271" 984
"21205" "Bra021272" 1479
"21206" "Bra021273" 390
"21207" "Bra021274" 1002
"21208" "Bra021275" 1275
"21209" "Bra021276" 1065
"21210" "Bra021277" 1899
"21211" "Bra021278" 3771
"21212" "Bra021279" 1719
"21213" "Bra021280" 561
"21214" "Bra021281" 1062
"21215" "Bra021282" 2454
"21216" "Bra021283" 1023
"21217" "Bra021284" 852
"21218" "Bra021285" 1029
"21219" "Bra021286" 639
"21220" "Bra021287" 1701
"21221" "Bra021288" 1368
"21222" "Bra021289" 2778
"21223" "Bra021290" 153
"21224" "Bra021291" 1686
"21225" "Bra021292" 1545
"21226" "Bra021293" 402
"21227" "Bra021294" 981
"21228" "Bra021295" 1674
"21229" "Bra021296" 1332
"21230" "Bra021297" 762
"21231" "Bra021298" 1632
"21232" "Bra021299" 294
"21233" "Bra021300" 1596
"21234" "Bra021301" 1083
"21235" "Bra021302" 735
"21236" "Bra021303" 252
"21237" "Bra021304" 678
"21238" "Bra021305" 1581
"21239" "Bra021306" 330
"21240" "Bra021307" 225
"21241" "Bra021308" 1167
"21242" "Bra021309" 702
"21243" "Bra021310" 2913
"21244" "Bra021311" 672
"21245" "Bra021312" 933
"21246" "Bra021313" 591
"21247" "Bra021314" 1017
"21248" "Bra021315" 393
"21249" "Bra021316" 792
"21250" "Bra021317" 927
"21251" "Bra021318" 1038
"21252" "Bra021319" 228
"21253" "Bra021320" 693
"21254" "Bra021321" 240
"21255" "Bra021322" 2574
"21256" "Bra021323" 1371
"21257" "Bra021324" 870
"21258" "Bra021325" 579
"21259" "Bra021326" 1011
"21260" "Bra021327" 855
"21261" "Bra021328" 1065
"21262" "Bra021329" 2682
"21263" "Bra021330" 825
"21264" "Bra021331" 561
"21265" "Bra021332" 441
"21266" "Bra021333" 249
"21267" "Bra021334" 921
"21268" "Bra021335" 2076
"21269" "Bra021336" 471
"21270" "Bra021337" 1659
"21271" "Bra021338" 1011
"21272" "Bra021339" 1773
"21273" "Bra021340" 1623
"21274" "Bra021341" 2040
"21275" "Bra021342" 507
"21276" "Bra021343" 681
"21277" "Bra021344" 279
"21278" "Bra021345" 600
"21279" "Bra021346" 1425
"21280" "Bra021347" 1698
"21281" "Bra021348" 3357
"21282" "Bra021349" 573
"21283" "Bra021350" 2007
"21284" "Bra021351" 1263
"21285" "Bra021352" 2298
"21286" "Bra021353" 915
"21287" "Bra021354" 1014
"21288" "Bra021355" 1626
"21289" "Bra021356" 801
"21290" "Bra021357" 840
"21291" "Bra021358" 1197
"21292" "Bra021359" 252
"21293" "Bra021360" 585
"21294" "Bra021361" 3048
"21295" "Bra021362" 219
"21296" "Bra021363" 2184
"21297" "Bra021364" 1059
"21298" "Bra021365" 810
"21299" "Bra021366" 1443
"21300" "Bra021367" 447
"21301" "Bra021368" 468
"21302" "Bra021369" 2151
"21303" "Bra021370" 1329
"21304" "Bra021371" 579
"21305" "Bra021372" 3237
"21306" "Bra021373" 480
"21307" "Bra021374" 1512
"21308" "Bra021375" 336
"21309" "Bra021376" 1773
"21310" "Bra021377" 3456
"21311" "Bra021378" 525
"21312" "Bra021379" 510
"21313" "Bra021380" 771
"21314" "Bra021381" 1365
"21315" "Bra021382" 978
"21316" "Bra021383" 1743
"21317" "Bra021384" 834
"21318" "Bra021385" 561
"21319" "Bra021386" 2106
"21320" "Bra021387" 546
"21321" "Bra021388" 1029
"21322" "Bra021389" 819
"21323" "Bra021390" 270
"21324" "Bra021391" 1221
"21325" "Bra021392" 1983
"21326" "Bra021393" 972
"21327" "Bra021394" 1617
"21328" "Bra021395" 315
"21329" "Bra021396" 375
"21330" "Bra021397" 1665
"21331" "Bra021398" 903
"21332" "Bra021399" 363
"21333" "Bra021400" 1836
"21334" "Bra021401" 642
"21335" "Bra021402" 570
"21336" "Bra021403" 1692
"21337" "Bra021404" 672
"21338" "Bra021405" 444
"21339" "Bra021406" 3609
"21340" "Bra021407" 291
"21341" "Bra021408" 1830
"21342" "Bra021409" 1062
"21343" "Bra021410" 609
"21344" "Bra021411" 696
"21345" "Bra021412" 501
"21346" "Bra021413" 1236
"21347" "Bra021414" 1404
"21348" "Bra021415" 1197
"21349" "Bra021416" 249
"21350" "Bra021417" 549
"21351" "Bra021418" 1515
"21352" "Bra021419" 804
"21353" "Bra021420" 1254
"21354" "Bra021421" 1494
"21355" "Bra021422" 1683
"21356" "Bra021423" 1566
"21357" "Bra021424" 291
"21358" "Bra021425" 375
"21359" "Bra021426" 267
"21360" "Bra021427" 1188
"21361" "Bra021428" 837
"21362" "Bra021429" 849
"21363" "Bra021430" 1299
"21364" "Bra021431" 1056
"21365" "Bra021432" 519
"21366" "Bra021433" 795
"21367" "Bra021434" 2616
"21368" "Bra021435" 1179
"21369" "Bra021436" 207
"21370" "Bra021437" 924
"21371" "Bra021438" 774
"21372" "Bra021439" 612
"21373" "Bra021440" 489
"21374" "Bra021441" 1473
"21375" "Bra021442" 591
"21376" "Bra021443" 1122
"21377" "Bra021444" 318
"21378" "Bra021445" 210
"21379" "Bra021446" 1209
"21380" "Bra021447" 759
"21381" "Bra021448" 423
"21382" "Bra021449" 315
"21383" "Bra021450" 1818
"21384" "Bra021451" 399
"21385" "Bra021452" 7341
"21386" "Bra021453" 519
"21387" "Bra021454" 1164
"21388" "Bra021455" 579
"21389" "Bra021456" 618
"21390" "Bra021457" 207
"21391" "Bra021458" 1290
"21392" "Bra021459" 1446
"21393" "Bra021460" 666
"21394" "Bra021461" 483
"21395" "Bra021462" 1032
"21396" "Bra021463" 1392
"21397" "Bra021464" 966
"21398" "Bra021465" 1461
"21399" "Bra021466" 1656
"21400" "Bra021467" 1173
"21401" "Bra021468" 2670
"21402" "Bra021469" 1722
"21403" "Bra021470" 759
"21404" "Bra021471" 1017
"21405" "Bra021472" 1404
"21406" "Bra021473" 1074
"21407" "Bra021474" 4665
"21408" "Bra021475" 222
"21409" "Bra021476" 555
"21410" "Bra021477" 1584
"21411" "Bra021478" 432
"21412" "Bra021479" 357
"21413" "Bra021480" 1362
"21414" "Bra021481" 531
"21415" "Bra021482" 1917
"21416" "Bra021483" 1014
"21417" "Bra021484" 276
"21418" "Bra021485" 1170
"21419" "Bra021486" 636
"21420" "Bra021487" 1116
"21421" "Bra021488" 960
"21422" "Bra021489" 1116
"21423" "Bra021490" 1473
"21424" "Bra021491" 1482
"21425" "Bra021492" 1086
"21426" "Bra021493" 561
"21427" "Bra021494" 1812
"21428" "Bra021495" 561
"21429" "Bra021496" 555
"21430" "Bra021497" 558
"21431" "Bra021498" 2052
"21432" "Bra021499" 447
"21433" "Bra021500" 2196
"21434" "Bra021501" 2259
"21435" "Bra021502" 645
"21436" "Bra021503" 627
"21437" "Bra021504" 549
"21438" "Bra021505" 1479
"21439" "Bra021506" 2586
"21440" "Bra021507" 372
"21441" "Bra021508" 1740
"21442" "Bra021509" 174
"21443" "Bra021510" 1533
"21444" "Bra021511" 477
"21445" "Bra021512" 1179
"21446" "Bra021513" 783
"21447" "Bra021514" 2103
"21448" "Bra021515" 1071
"21449" "Bra021516" 216
"21450" "Bra021517" 1239
"21451" "Bra021518" 924
"21452" "Bra021519" 1287
"21453" "Bra021520" 630
"21454" "Bra021521" 1236
"21455" "Bra021522" 1470
"21456" "Bra021523" 1050
"21457" "Bra021524" 2616
"21458" "Bra021525" 1092
"21459" "Bra021526" 1926
"21460" "Bra021527" 927
"21461" "Bra021528" 357
"21462" "Bra021529" 2328
"21463" "Bra021530" 1902
"21464" "Bra021531" 387
"21465" "Bra021532" 3210
"21466" "Bra021533" 1092
"21467" "Bra021534" 933
"21468" "Bra021535" 1092
"21469" "Bra021536" 921
"21470" "Bra021537" 264
"21471" "Bra021538" 513
"21472" "Bra021539" 672
"21473" "Bra021540" 900
"21474" "Bra021541" 2256
"21475" "Bra021542" 1080
"21476" "Bra021543" 1098
"21477" "Bra021544" 627
"21478" "Bra021545" 5325
"21479" "Bra021546" 423
"21480" "Bra021547" 1317
"21481" "Bra021548" 1779
"21482" "Bra021549" 1779
"21483" "Bra021550" 1290
"21484" "Bra021551" 2172
"21485" "Bra021552" 978
"21486" "Bra021553" 858
"21487" "Bra021554" 1653
"21488" "Bra021555" 1044
"21489" "Bra021556" 1104
"21490" "Bra021557" 231
"21491" "Bra021558" 1797
"21492" "Bra021559" 1044
"21493" "Bra021560" 1809
"21494" "Bra021561" 222
"21495" "Bra021562" 1128
"21496" "Bra021563" 1680
"21497" "Bra021564" 1812
"21498" "Bra021565" 375
"21499" "Bra021566" 1527
"21500" "Bra021567" 309
"21501" "Bra021568" 447
"21502" "Bra021569" 2142
"21503" "Bra021570" 1527
"21504" "Bra021571" 288
"21505" "Bra021572" 1539
"21506" "Bra021573" 1812
"21507" "Bra021574" 1938
"21508" "Bra021575" 675
"21509" "Bra021576" 501
"21510" "Bra021577" 711
"21511" "Bra021578" 1935
"21512" "Bra021579" 3060
"21513" "Bra021580" 1059
"21514" "Bra021581" 393
"21515" "Bra021582" 1794
"21516" "Bra021583" 2271
"21517" "Bra021584" 1002
"21518" "Bra021585" 375
"21519" "Bra021586" 1053
"21520" "Bra021587" 663
"21521" "Bra021588" 795
"21522" "Bra021589" 657
"21523" "Bra021590" 1170
"21524" "Bra021591" 1236
"21525" "Bra021592" 912
"21526" "Bra021593" 600
"21527" "Bra021594" 642
"21528" "Bra021595" 630
"21529" "Bra021596" 1203
"21530" "Bra021597" 717
"21531" "Bra021598" 4290
"21532" "Bra021599" 1134
"21533" "Bra021600" 180
"21534" "Bra021601" 333
"21535" "Bra021602" 1377
"21536" "Bra021603" 2079
"21537" "Bra021604" 1170
"21538" "Bra021605" 1524
"21539" "Bra021606" 1092
"21540" "Bra021607" 1044
"21541" "Bra021608" 1017
"21542" "Bra021609" 1083
"21543" "Bra021610" 1071
"21544" "Bra021611" 3144
"21545" "Bra021612" 573
"21546" "Bra021613" 579
"21547" "Bra021614" 2274
"21548" "Bra021615" 471
"21549" "Bra021616" 633
"21550" "Bra021617" 981
"21551" "Bra021618" 480
"21552" "Bra021619" 1104
"21553" "Bra021620" 1545
"21554" "Bra021621" 540
"21555" "Bra021622" 2493
"21556" "Bra021623" 1053
"21557" "Bra021624" 363
"21558" "Bra021625" 1809
"21559" "Bra021626" 1080
"21560" "Bra021627" 1818
"21561" "Bra021628" 1152
"21562" "Bra021629" 282
"21563" "Bra021630" 378
"21564" "Bra021631" 591
"21565" "Bra021632" 975
"21566" "Bra021633" 2724
"21567" "Bra021634" 1233
"21568" "Bra021635" 2325
"21569" "Bra021636" 1518
"21570" "Bra021637" 1518
"21571" "Bra021638" 1557
"21572" "Bra021639" 543
"21573" "Bra021640" 627
"21574" "Bra021641" 309
"21575" "Bra021642" 1572
"21576" "Bra021643" 267
"21577" "Bra021644" 621
"21578" "Bra021645" 1137
"21579" "Bra021646" 267
"21580" "Bra021647" 1149
"21581" "Bra021648" 387
"21582" "Bra021649" 402
"21583" "Bra021650" 2025
"21584" "Bra021651" 1059
"21585" "Bra021652" 966
"21586" "Bra021653" 2400
"21587" "Bra021654" 813
"21588" "Bra021655" 1806
"21589" "Bra021656" 429
"21590" "Bra021657" 2229
"21591" "Bra021658" 483
"21592" "Bra021659" 1431
"21593" "Bra021660" 1326
"21594" "Bra021661" 1410
"21595" "Bra021662" 885
"21596" "Bra021663" 1107
"21597" "Bra021664" 1416
"21598" "Bra021665" 3918
"21599" "Bra021666" 747
"21600" "Bra021667" 1437
"21601" "Bra021668" 522
"21602" "Bra021669" 582
"21603" "Bra021670" 1059
"21604" "Bra021671" 1059
"21605" "Bra021672" 1086
"21606" "Bra021673" 648
"21607" "Bra021674" 1512
"21608" "Bra021675" 351
"21609" "Bra021676" 642
"21610" "Bra021677" 987
"21611" "Bra021678" 522
"21612" "Bra021679" 909
"21613" "Bra021680" 162
"21614" "Bra021681" 1053
"21615" "Bra021682" 1281
"21616" "Bra021683" 1134
"21617" "Bra021684" 1047
"21618" "Bra021685" 1233
"21619" "Bra021686" 1608
"21620" "Bra021687" 2208
"21621" "Bra021688" 1017
"21622" "Bra021689" 462
"21623" "Bra021690" 327
"21624" "Bra021691" 606
"21625" "Bra021692" 738
"21626" "Bra021693" 1191
"21627" "Bra021694" 1959
"21628" "Bra021695" 249
"21629" "Bra021696" 246
"21630" "Bra021697" 570
"21631" "Bra021698" 228
"21632" "Bra021699" 1308
"21633" "Bra021700" 1032
"21634" "Bra021701" 7017
"21635" "Bra021702" 1200
"21636" "Bra021703" 243
"21637" "Bra021704" 615
"21638" "Bra021706" 498
"21639" "Bra021707" 654
"21640" "Bra021708" 753
"21641" "Bra021709" 1278
"21642" "Bra021710" 1338
"21643" "Bra021711" 1326
"21644" "Bra021712" 798
"21645" "Bra021713" 1542
"21646" "Bra021714" 2574
"21647" "Bra021715" 2316
"21648" "Bra021716" 324
"21649" "Bra021717" 1224
"21650" "Bra021718" 1542
"21651" "Bra021719" 318
"21652" "Bra021720" 3087
"21653" "Bra021721" 2889
"21654" "Bra021722" 750
"21655" "Bra021723" 588
"21656" "Bra021724" 750
"21657" "Bra021725" 1296
"21658" "Bra021726" 1509
"21659" "Bra021727" 1770
"21660" "Bra021728" 1347
"21661" "Bra021729" 777
"21662" "Bra021730" 1218
"21663" "Bra021731" 627
"21664" "Bra021732" 570
"21665" "Bra021733" 3297
"21666" "Bra021734" 723
"21667" "Bra021735" 1020
"21668" "Bra021736" 924
"21669" "Bra021737" 720
"21670" "Bra021738" 1242
"21671" "Bra021739" 249
"21672" "Bra021740" 1371
"21673" "Bra021741" 243
"21674" "Bra021742" 1497
"21675" "Bra021743" 1371
"21676" "Bra021744" 1356
"21677" "Bra021745" 1467
"21678" "Bra021746" 2655
"21679" "Bra021747" 438
"21680" "Bra021748" 2295
"21681" "Bra021749" 2484
"21682" "Bra021750" 2562
"21683" "Bra021751" 2364
"21684" "Bra021752" 1956
"21685" "Bra021753" 1071
"21686" "Bra021754" 2865
"21687" "Bra021755" 1533
"21688" "Bra021756" 1662
"21689" "Bra021757" 798
"21690" "Bra021758" 1908
"21691" "Bra021759" 1914
"21692" "Bra021760" 2544
"21693" "Bra021761" 2541
"21694" "Bra021762" 429
"21695" "Bra021763" 1029
"21696" "Bra021764" 465
"21697" "Bra021765" 726
"21698" "Bra021766" 1734
"21699" "Bra021767" 1194
"21700" "Bra021768" 195
"21701" "Bra021769" 1218
"21702" "Bra021770" 555
"21703" "Bra021771" 600
"21704" "Bra021772" 1173
"21705" "Bra021773" 435
"21706" "Bra021774" 1500
"21707" "Bra021775" 216
"21708" "Bra021776" 1029
"21709" "Bra021777" 2748
"21710" "Bra021778" 468
"21711" "Bra021779" 2187
"21712" "Bra021780" 1788
"21713" "Bra021781" 459
"21714" "Bra021782" 1161
"21715" "Bra021783" 1176
"21716" "Bra021784" 1170
"21717" "Bra021785" 1149
"21718" "Bra021786" 1110
"21719" "Bra021787" 720
"21720" "Bra021788" 456
"21721" "Bra021789" 1533
"21722" "Bra021790" 2592
"21723" "Bra021791" 1167
"21724" "Bra021792" 291
"21725" "Bra021793" 237
"21726" "Bra021794" 1074
"21727" "Bra021795" 720
"21728" "Bra021796" 1674
"21729" "Bra021797" 2241
"21730" "Bra021798" 1149
"21731" "Bra021799" 393
"21732" "Bra021800" 1701
"21733" "Bra021801" 414
"21734" "Bra021802" 2283
"21735" "Bra021803" 2229
"21736" "Bra021804" 663
"21737" "Bra021805" 2490
"21738" "Bra021806" 2661
"21739" "Bra021807" 648
"21740" "Bra021808" 723
"21741" "Bra021809" 405
"21742" "Bra021810" 3015
"21743" "Bra021811" 2430
"21744" "Bra021812" 306
"21745" "Bra021813" 663
"21746" "Bra021814" 2682
"21747" "Bra021815" 1797
"21748" "Bra021816" 168
"21749" "Bra021817" 1227
"21750" "Bra021818" 360
"21751" "Bra021819" 738
"21752" "Bra021820" 882
"21753" "Bra021821" 1530
"21754" "Bra021822" 255
"21755" "Bra021823" 1095
"21756" "Bra021824" 2664
"21757" "Bra021825" 897
"21758" "Bra021826" 966
"21759" "Bra021827" 3072
"21760" "Bra021828" 660
"21761" "Bra021829" 1389
"21762" "Bra021830" 1242
"21763" "Bra021831" 3372
"21764" "Bra021832" 357
"21765" "Bra021833" 1110
"21766" "Bra021834" 165
"21767" "Bra021835" 1656
"21768" "Bra021836" 1344
"21769" "Bra021837" 1374
"21770" "Bra021838" 819
"21771" "Bra021839" 1623
"21772" "Bra021840" 1914
"21773" "Bra021841" 2295
"21774" "Bra021842" 2232
"21775" "Bra021843" 1836
"21776" "Bra021844" 1329
"21777" "Bra021845" 234
"21778" "Bra021846" 1179
"21779" "Bra021847" 720
"21780" "Bra021848" 258
"21781" "Bra021849" 744
"21782" "Bra021850" 1104
"21783" "Bra021851" 3111
"21784" "Bra021852" 669
"21785" "Bra021853" 429
"21786" "Bra021854" 594
"21787" "Bra021855" 720
"21788" "Bra021856" 771
"21789" "Bra021857" 924
"21790" "Bra021858" 2097
